Product URL,Product Name,Product Price,Rating,Number of reviews
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-26,Gear Triumph 26L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,₹ 797,4.2 out of 5 stars,"5,371 ratings"
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-25,"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)",₹ 299,4.1 out of 5 stars,"7,615 ratings"
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-24,AirCase C34- 13 Inch/ 14 Inch/15.6 Inch Premium Vegan Leather Laptop Backpack for Men & Women (Black)- 25 Ltrs,₹ 999,3.9 out of 5 stars,709 ratings
https://www.amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-23,Half Moon Strike 35L Unisex Spacious School/ Laptop/ College/ Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹ 699,3.6 out of 5 stars,43 ratings
https://www.amazon.in/Inovera-Label-Women-Handbags-Shoulder/dp/B08CMQD4BC/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-22,"INOVERA Faux Leather Women Handbags Shoulder Hobo Bag Purse With Long Strap, 32L x 13B x 30H cm","₹ 1,399",4.1 out of 5 stars,"6,789 ratings"
https://www.amazon.in/Skybags-Polypropylene-Cms-Travel-DFACN1BLU_Blue/dp/B0B6CH21F9/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-21,Skybags Polypropylene 46 Cms Travel Bag(DFACN1BLU_Blue),₹ 564,4.0 out of 5 stars,23 ratings
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-20,"WILDHORN 31L Laptop Backpack for Men / Women I Fits upto 15.6"" Laptop I Waterproof I Travel / Business / College Bookbags",₹ 599,4.1 out of 5 stars,693 ratings
https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BJ32LQ6X/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675245958&sprefix=ba%2Caps%2C283&sr=8-19,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹ 849,3.9 out of 5 stars,"2,122 ratings"
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-20,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",₹ 356,4.1 out of 5 stars,"7,615 ratings"
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-19,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,₹ 249,3.7 out of 5 stars,"5,918 ratings"
https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-18,Sfane polyester 23 cms Duffle Bag(BG - 05 HALF LTSHOE COMPTT_grey),₹ 377,4.3 out of 5 stars,"6,308 ratings"
https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-17,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹ 899,3.9 out of 5 stars,"8,750 ratings"
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-16,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,₹ 798,4.1 out of 5 stars,911 ratings
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-15,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"₹ 1,246",4.3 out of 5 stars,"4,870 ratings"
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-14,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),₹ 689,3.9 out of 5 stars,"14,900 ratings"
https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-13,DEIN KLEIDER Men's Nylon Messenger Bag,₹ 349,4.0 out of 5 stars,"4,394 ratings"
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-10,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹ 689,3.9 out of 5 stars,"2,679 ratings"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-9,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",₹ 565,4.3 out of 5 stars,"9,212 ratings"
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-8,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,₹ 889,4.3 out of 5 stars,"5,307 ratings"
https://www.amazon.in/Northzone-Waterproof-Backpack-Business-Dimensions/dp/B0BS6QQZYN/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-7,Northzone Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L,₹ 510,5.0 out of 5 stars,2 ratings
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-6,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),₹ 499,3.9 out of 5 stars,461 ratings
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-5,Skybags Brat Black 46 Cms Casual Backpack,₹ 669,4.1 out of 5 stars,"3,361 ratings"
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-4,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"₹ 1,299",4.1 out of 5 stars,"51,338 ratings"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675246022&sprefix=ba%2Caps%2C283&sr=8-3,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),₹ 565,4.3 out of 5 stars,"9,212 ratings"
